index,tract_geoid,wt_avg_miles,access_to,aggregation
96,53033007101,0.16167189093814813,all_hct,poc
97,53033007102,0.16723814195115733,all_hct,poc
98,53033007201,0.0872398067063198,all_hct,poc
99,53033007202,0.06468481855379553,all_hct,poc
100,53033007203,0.07743924757110196,all_hct,poc
101,53033007301,0.150403168952799,all_hct,poc
102,53033007302,0.08362046838589432,all_hct,poc
103,53033007303,0.05573896489672629,all_hct,poc
104,53033007403,0.0938676037025272,all_hct,poc
105,53033007404,0.22496989627778538,all_hct,poc
106,53033007405,0.08444407995476974,all_hct,poc
107,53033007406,0.07487999177295623,all_hct,poc
108,53033007501,0.13095740191437916,all_hct,poc
109,53033007502,0.08720780247734092,all_hct,poc
110,53033007503,0.08734426967215511,all_hct,poc
111,53033007600,0.12230596216819949,all_hct,poc
112,53033007700,0.1395162351891628,all_hct,poc
113,53033007800,0.6181691214964468,all_hct,poc
114,53033007901,0.1427340943210282,all_hct,poc
115,53033007902,0.1111396572145936,all_hct,poc
116,53033008002,0.13546174041965126,all_hct,poc
117,53033008003,0.20399117443874948,all_hct,poc
118,53033008004,0.33972834825421394,all_hct,poc
119,53033008101,0.09954067987358597,all_hct,poc
120,53033008102,0.05367381219213688,all_hct,poc
121,53033008200,0.1308412556769235,all_hct,poc
122,53033008300,0.1877432212738127,all_hct,poc
123,53033008401,0.09236415893123154,all_hct,poc
124,53033008402,0.18407640208784512,all_hct,poc
125,53033008500,0.1317799076385007,all_hct,poc
126,53033008600,0.08969101555671104,all_hct,poc
127,53033008700,0.1867668655175402,all_hct,poc
128,53033008800,0.2681977004118704,all_hct,poc
129,53033008900,0.35451892414575636,all_hct,poc
130,53033009000,0.150800638030998,all_hct,poc
131,53033009100,0.09062809857103023,all_hct,poc
132,53033009200,0.06670792369985576,all_hct,poc
133,53033009300,0.25964137714809404,all_hct,poc
134,53033009400,0.10659187055454414,all_hct,poc
135,53033009500,0.312143286726464,all_hct,poc
136,53033009600,0.29531648415131606,all_hct,poc
137,53033009701,0.28926958622581367,all_hct,poc
138,53033009702,0.2854876093669838,all_hct,poc
139,53033009801,0.1807661174489465,all_hct,poc
140,53033009802,0.1492441312831971,all_hct,poc
141,53033009900,0.2169044685045277,all_hct,poc
142,53033010001,0.3003669701979148,all_hct,poc
143,53033010002,0.13233131089658298,all_hct,poc
144,53033010101,0.17942999666313109,all_hct,poc
145,53033010102,0.39038730596120896,all_hct,poc
146,53033010200,0.4707598356516215,all_hct,poc
147,53033010301,0.19556572375532805,all_hct,poc
148,53033010302,0.14116170767079594,all_hct,poc
149,53033010401,0.2300844173783616,all_hct,poc
150,53033010402,0.3142031292970868,all_hct,poc
151,53033010501,0.20648158914229062,all_hct,poc
152,53033010502,0.14343751422530393,all_hct,poc
153,53033010601,0.17389215921940762,all_hct,poc
154,53033010602,0.3135070109474982,all_hct,poc
155,53033010701,0.21995822349557143,all_hct,poc
156,53033010702,0.2094743823073258,all_hct,poc
157,53033010800,0.21961092333173907,all_hct,poc
158,53033010900,0.9834786151568184,all_hct,poc
159,53033011001,0.1732509394867919,all_hct,poc
160,53033011002,0.19178069503379166,all_hct,poc
161,53033011101,0.12245744276048494,all_hct,poc
162,53033011102,0.17145439447385644,all_hct,poc
163,53033011200,1.0997984873624422,all_hct,poc
164,53033011300,0.16740705272293663,all_hct,poc
165,53033011401,0.1478241678103116,all_hct,poc
166,53033011402,0.17874814568780567,all_hct,poc
167,53033011500,0.5912419391491417,all_hct,poc
168,53033011601,0.41219315454593153,all_hct,poc
169,53033011602,0.5828717159715696,all_hct,poc
170,53033011700,0.2585197001429369,all_hct,poc
171,53033011801,0.14597977171781729,all_hct,poc
172,53033011802,0.2679913777338175,all_hct,poc
173,53033011901,0.4690411925433178,all_hct,poc
174,53033011902,0.22760221120704396,all_hct,poc
175,53033012000,0.6764081093120832,all_hct,poc
176,53033012100,0.9309355992114526,all_hct,poc
177,53033020100,1.788187428558013,all_hct,poc
178,53033020200,0.8173589344255443,all_hct,poc
179,53033020301,0.23092961983570817,all_hct,poc
180,53033020302,0.2355846798746214,all_hct,poc
181,53033020401,0.6189863563021806,all_hct,poc
182,53033020402,1.0763779939417062,all_hct,poc
183,53033020500,0.6712023928343946,all_hct,poc
184,53033020600,0.5081273737485585,all_hct,poc
185,53033020700,0.19860778093197526,all_hct,poc
186,53033020800,0.9089089257509152,all_hct,poc
187,53033020900,0.42659025867107175,all_hct,poc
188,53033021000,0.3508940502298579,all_hct,poc
189,53033021100,0.38391316103382855,all_hct,poc
190,53033021300,0.2550786737478166,all_hct,poc
191,53033021400,0.5451796644135692,all_hct,poc
192,53033021500,0.811555646276854,all_hct,poc
193,53033021600,0.6113959283773829,all_hct,poc
194,53033021701,0.6778883764911536,all_hct,poc
195,53033021702,0.2609429364063267,all_hct,poc
196,53033021802,0.5224801283922802,all_hct,poc
197,53033021803,0.3870812633268086,all_hct,poc
198,53033021804,0.2949150159803936,all_hct,poc
199,53033021903,0.4672502523352445,all_hct,poc
200,53033021904,0.9349581676274754,all_hct,poc
201,53033021905,0.4084711865727922,all_hct,poc
202,53033021906,0.8787939504391132,all_hct,poc
203,53033022001,0.5035175450901235,all_hct,poc
204,53033022003,0.5018804825522065,all_hct,poc
205,53033022005,0.22239888028784688,all_hct,poc
206,53033022006,0.2553803226659056,all_hct,poc
207,53033022101,0.29498899322862315,all_hct,poc
208,53033022102,0.3770551202726927,all_hct,poc
209,53033022201,0.32178381950831547,all_hct,poc
210,53033022203,0.5163039614808788,all_hct,poc
211,53033022204,0.32573611057294594,all_hct,poc
212,53033022205,0.18706228892413984,all_hct,poc
213,53033022300,1.0446251432135363,all_hct,poc
214,53033022401,0.4623521571911583,all_hct,poc
215,53033022402,0.16407559819845774,all_hct,poc
216,53033022501,0.3492698440258641,all_hct,poc
217,53033022502,0.1689999147633721,all_hct,poc
218,53033022603,0.21656415812025118,all_hct,poc
219,53033022604,0.20526819097750115,all_hct,poc
220,53033022605,0.3139196872958145,all_hct,poc
221,53033022606,0.18163824258953806,all_hct,poc
222,53033022701,0.3949360785589009,all_hct,poc
223,53033022702,0.22524641749000987,all_hct,poc
224,53033022703,0.4935130279029024,all_hct,poc
225,53033022802,0.3470401051235641,all_hct,poc
226,53033022803,0.41444581474595743,all_hct,poc
227,53033022804,0.2907540431325138,all_hct,poc
228,53033022805,0.3617540741327157,all_hct,poc
229,53033022901,0.6842258178307896,all_hct,poc
230,53033022902,1.2884665968738997,all_hct,poc
231,53033023000,0.917846684881419,all_hct,poc
232,53033023100,0.8856968399716475,all_hct,poc
233,53033023201,0.1676753943431663,all_hct,poc
234,53033023202,0.26886990347023076,all_hct,poc
235,53033023300,0.6300504675534114,all_hct,poc
236,53033023401,0.3108402927170447,all_hct,poc
237,53033023403,1.0283356690729424,all_hct,poc
238,53033023404,0.7391078892499925,all_hct,poc
239,53033023500,0.39488797589782165,all_hct,poc
240,53033023601,0.1867299912576636,all_hct,poc
241,53033023603,0.24661980932544503,all_hct,poc
242,53033023604,0.23040328355847137,all_hct,poc
243,53033023701,0.49673925272790087,all_hct,poc
244,53033023702,0.17985380472901158,all_hct,poc
245,53033023801,0.45823677776101474,all_hct,poc
246,53033023805,0.3864036470253732,all_hct,poc
247,53033023806,0.2618316375473105,all_hct,poc
248,53033023807,0.3946029392711903,all_hct,poc
249,53033023808,0.16053152473691748,all_hct,poc
250,53033023901,0.7103972995829876,all_hct,poc
251,53033023902,0.42088152534850704,all_hct,poc
252,53033024001,0.4995936986405049,all_hct,poc
253,53033024002,0.7661636174932809,all_hct,poc
254,53033024100,1.1909417990157558,all_hct,poc
255,53033024200,1.754438710964891,all_hct,poc
256,53033024301,0.3409122251793177,all_hct,poc
257,53033024302,0.6395116447398672,all_hct,poc
258,53033024400,0.8582590213863318,all_hct,poc
259,53033024500,1.4382075064343174,all_hct,poc
260,53033024601,1.6470880588624541,all_hct,poc
261,53033024602,1.3314219756589316,all_hct,poc
262,53033024701,0.1593071757392892,all_hct,poc
263,53033024703,0.5503289901724222,all_hct,poc
264,53033024704,0.36134218650077454,all_hct,poc
265,53033024800,0.3982805974112763,all_hct,poc
266,53033024901,0.792464082598642,all_hct,poc
267,53033024902,1.1710839911190358,all_hct,poc
268,53033024904,1.1186110228848807,all_hct,poc
269,53033024905,1.4002525743666037,all_hct,poc
270,53033025001,0.23488882168643466,all_hct,poc
271,53033025005,0.4106904532844333,all_hct,poc
272,53033025006,1.3056593764008964,all_hct,poc
273,53033025007,1.0526519370948375,all_hct,poc
274,53033025008,0.6285130382924596,all_hct,poc
275,53033025101,0.28478347890462874,all_hct,poc
276,53033025103,0.39529144674389366,all_hct,poc
277,53033025104,1.050464373097701,all_hct,poc
278,53033025201,0.43604079348533986,all_hct,poc
279,53033025202,0.4103766515865743,all_hct,poc
280,53033025302,0.20332605581128377,all_hct,poc
281,53033025303,0.08641209734942693,all_hct,poc
282,53033025304,0.7565355237095193,all_hct,poc
283,53033025401,0.15020878908579627,all_hct,poc
284,53033025402,0.24915839140790033,all_hct,poc
285,53033025500,0.19121403985145916,all_hct,poc
286,53033025601,0.25826846732094333,all_hct,poc
287,53033025602,1.0141838175715854,all_hct,poc
288,53033025702,1.6203272245901712,all_hct,poc
289,53033025703,0.3436727696043418,all_hct,poc
290,53033025704,0.8066758425042542,all_hct,poc
291,53033025803,0.9004948397239548,all_hct,poc
292,53033025804,1.4630308316064713,all_hct,poc
293,53033025805,0.4992524516850454,all_hct,poc
294,53033025806,0.2788029893390772,all_hct,poc
295,53033026001,0.4301437914359393,all_hct,poc
296,53033026003,0.5364520128879922,all_hct,poc
297,53033026004,0.5104057628172075,all_hct,poc
298,53033026101,0.5929781842657694,all_hct,poc
299,53033026102,0.2887707384566231,all_hct,poc
300,53033026200,0.4941046026292012,all_hct,poc
301,53033026300,0.6974421410647702,all_hct,poc
302,53033026400,0.7764481877667573,all_hct,poc
303,53033026500,0.2857412949515775,all_hct,poc
304,53033026600,0.23207212147971729,all_hct,poc
305,53033026700,0.3679231418427246,all_hct,poc
306,53033026801,0.16644610050620334,all_hct,poc
307,53033026802,0.1662405419830628,all_hct,poc
308,53033027000,0.5460607078607311,all_hct,poc
309,53033027100,0.6048795038502699,all_hct,poc
310,53033027200,0.2701418639026065,all_hct,poc
311,53033027300,0.3863009574506695,all_hct,poc
312,53033027400,0.46182163379557845,all_hct,poc
313,53033027500,0.1830530421177607,all_hct,poc
314,53033027600,0.3082329619070472,all_hct,poc
315,53033027701,3.6633455712587932,all_hct,poc
316,53033027702,3.9849849093083023,all_hct,poc
317,53033027800,1.4166008521755165,all_hct,poc
318,53033027901,0.6790854105440048,all_hct,poc
319,53033027902,0.3275385917806063,all_hct,poc
320,53033028000,0.19965307120865708,all_hct,poc
321,53033028100,0.21144326510480868,all_hct,poc
322,53033028200,0.21008066508066078,all_hct,poc
323,53033028300,0.7721526512040009,all_hct,poc
324,53033028402,0.37417968887957853,all_hct,poc
325,53033028403,0.5202971405536402,all_hct,poc
326,53033028500,1.132304675328416,all_hct,poc
327,53033028600,1.7219136836587168,all_hct,poc
328,53033028700,1.476385243539925,all_hct,poc
329,53033028801,0.7999821582610682,all_hct,poc
330,53033028802,0.3150214156876199,all_hct,poc
331,53033028901,1.0924194892256944,all_hct,poc
332,53033028902,0.3025050715933396,all_hct,poc
333,53033029001,1.04079421766813,all_hct,poc
334,53033029003,0.41270951278296414,all_hct,poc
335,53033029004,0.2387514010326695,all_hct,poc
336,53033029101,0.6467964762308581,all_hct,poc
337,53033029102,0.2712363671587795,all_hct,poc
338,53033029203,0.22865177257874608,all_hct,poc
339,53033029205,0.6141891619382529,all_hct,poc
340,53033029206,0.3832966434091104,all_hct,poc
341,53033029207,0.4800415155602537,all_hct,poc
342,53033029208,0.49674292538177117,all_hct,poc
343,53033029304,1.3713053449451147,all_hct,poc
344,53033029305,0.46139700156960267,all_hct,poc
345,53033029306,0.4542145189357784,all_hct,poc
346,53033029307,1.8099764944437178,all_hct,poc
347,53033029308,0.26392588791686056,all_hct,poc
348,53033029309,0.34472360597086804,all_hct,poc
349,53033029403,0.255657086625535,all_hct,poc
350,53033029405,0.9785066030978659,all_hct,poc
351,53033029406,1.2053190556521318,all_hct,poc
352,53033029407,0.16351085359091727,all_hct,poc
353,53033029408,0.415102696705028,all_hct,poc
354,53033029504,0.4015380107421627,all_hct,poc
355,53033029505,0.24798815929423135,all_hct,poc
356,53033029506,0.1359258464434824,all_hct,poc
357,53033029507,0.35683929321324487,all_hct,poc
358,53033029508,0.9472930686431986,all_hct,poc
359,53033029602,0.4422381689018451,all_hct,poc
360,53033029603,0.30654620285381057,all_hct,poc
361,53033029604,0.27725145713274174,all_hct,poc
362,53033029701,0.2779824470352556,all_hct,poc
363,53033029702,0.4697054892849795,all_hct,poc
364,53033029803,0.2984814138297073,all_hct,poc
365,53033029804,0.4709667018197833,all_hct,poc
366,53033029805,1.3726724149733405,all_hct,poc
367,53033029806,0.8407383484505586,all_hct,poc
368,53033029901,0.9325490879369086,all_hct,poc
369,53033029902,1.1257883404226874,all_hct,poc
370,53033030003,0.336214000845458,all_hct,poc
371,53033030005,0.47424019461815514,all_hct,poc
372,53033030006,0.22841584036849583,all_hct,poc
373,53033030007,0.1560075455951284,all_hct,poc
374,53033030008,0.3168507594682368,all_hct,poc
375,53033030101,0.5101438203621129,all_hct,poc
376,53033030102,0.4483238421670665,all_hct,poc
377,53033030201,0.327220553972805,all_hct,poc
378,53033030203,0.24953675212051968,all_hct,poc
379,53033030204,0.2748100034142289,all_hct,poc
380,53033030304,1.1592652111187325,all_hct,poc
381,53033030305,1.1270465406024355,all_hct,poc
382,53033030306,1.1983493018157958,all_hct,poc
383,53033030308,0.2617466796828298,all_hct,poc
384,53033030309,0.7914817028505005,all_hct,poc
385,53033030310,1.039341964152065,all_hct,poc
386,53033030311,0.35360921879253554,all_hct,poc
387,53033030312,0.7141394176494088,all_hct,poc
388,53033030313,0.6878876678863758,all_hct,poc
389,53033030314,0.37243647438683186,all_hct,poc
390,53033030403,1.3537744300796821,all_hct,poc
391,53033030404,1.7905712743323128,all_hct,poc
392,53033030405,1.1467834775992807,all_hct,poc
393,53033030406,0.6040983596961343,all_hct,poc
394,53033030407,0.4512308562398389,all_hct,poc
395,53033030501,0.23239482584838406,all_hct,poc
396,53033030503,0.30671733520628996,all_hct,poc
397,53033030504,0.2763686051857064,all_hct,poc
398,53033030600,0.19093753257881307,all_hct,poc
399,53033030700,0.4624330775790189,all_hct,poc
400,53033030801,1.256598985000576,all_hct,poc
401,53033030802,1.2140023713987924,all_hct,poc
402,53033030901,1.1782436008154171,all_hct,poc
403,53033030902,2.09372972146506,all_hct,poc
404,53033031000,2.6187292049806237,all_hct,poc
405,53033031101,1.3535108624779155,all_hct,poc
406,53033031102,1.781488947212903,all_hct,poc
407,53033031202,6.503273093808312,all_hct,poc
408,53033031204,2.5957165074443402,all_hct,poc
409,53033031206,0.19850717098848636,all_hct,poc
410,53033031207,0.3534062232101411,all_hct,poc
411,53033031208,0.1969001891790584,all_hct,poc
412,53033031301,9.432840081647832,all_hct,poc
413,53033031302,11.445443089338243,all_hct,poc
414,53033031400,11.323141556962403,all_hct,poc
415,53033031501,11.281835402004564,all_hct,poc
416,53033031502,12.649676286006141,all_hct,poc
417,53033031601,4.158071847070661,all_hct,poc
418,53033031603,7.8167685482725595,all_hct,poc
419,53033031604,6.2414209058855805,all_hct,poc
420,53033031605,5.983915774277642,all_hct,poc
421,53033031704,0.788009619875949,all_hct,poc
422,53033031705,2.944636329725403,all_hct,poc
423,53033031707,1.5028246426698677,all_hct,poc
424,53033031708,0.8249372922179762,all_hct,poc
425,53033031709,2.1478692621308033,all_hct,poc
426,53033031710,2.59638026830185,all_hct,poc
427,53033031800,2.8801439686750587,all_hct,poc
428,53033031904,4.439702502894927,all_hct,poc
429,53033031906,4.275181077076452,all_hct,poc
430,53033031908,2.5683752210447017,all_hct,poc
431,53033031909,2.444240317352838,all_hct,poc
432,53033031910,2.3412186198015683,all_hct,poc
433,53033031911,3.3651352505832426,all_hct,poc
434,53033031912,2.5795778972820105,all_hct,poc
435,53033031913,2.1986027893131737,all_hct,poc
436,53033032002,7.089045541906648,all_hct,poc
437,53033032003,8.473476911994194,all_hct,poc
438,53033032005,3.797728430468301,all_hct,poc
439,53033032006,4.313728708306356,all_hct,poc
440,53033032007,5.28413165885343,all_hct,poc
441,53033032008,5.374095604120909,all_hct,poc
442,53033032010,6.52763488368809,all_hct,poc
443,53033032011,6.116194393109223,all_hct,poc
444,53033032102,6.143593108716475,all_hct,poc
445,53033032103,1.158047935496153,all_hct,poc
446,53033032104,2.177887833271918,all_hct,poc
447,53033032207,2.280990289243766,all_hct,poc
448,53033032211,2.899637479831568,all_hct,poc
449,53033032213,4.3181673507520175,all_hct,poc
450,53033032215,4.836656340739133,all_hct,poc
451,53033032216,3.604776072959056,all_hct,poc
452,53033032217,2.6281786863745906,all_hct,poc
453,53033032218,1.946106222223118,all_hct,poc
454,53033032219,1.4581691205805374,all_hct,poc
455,53033032220,2.2364540019825667,all_hct,poc
456,53033032221,3.7511958045767773,all_hct,poc
457,53033032222,3.3235571487370956,all_hct,poc
458,53033032223,2.564721268365614,all_hct,poc
459,53033032224,3.8305151553343433,all_hct,poc
460,53033032225,4.473723515669216,all_hct,poc
461,53033032307,3.026728913435373,all_hct,poc
462,53033032311,4.881646832731884,all_hct,poc
463,53033032313,0.3056865993833338,all_hct,poc
464,53033032315,5.013589289169433,all_hct,poc
465,53033032316,1.695686539027463,all_hct,poc
466,53033032317,2.977218540329586,all_hct,poc
467,53033032318,3.496599964471368,all_hct,poc
468,53033032319,0.4327076370615877,all_hct,poc
469,53033032320,1.4884816533744347,all_hct,poc
470,53033032321,2.2709619391265647,all_hct,poc
471,53033032322,3.1246993597716792,all_hct,poc
472,53033032323,1.6346874793514725,all_hct,poc
473,53033032324,0.5883918513842697,all_hct,poc
474,53033032325,0.8765023508282661,all_hct,poc
475,53033032326,3.386027535057401,all_hct,poc
476,53033032327,4.2820637798872365,all_hct,poc
477,53033032328,2.060871549818614,all_hct,poc
478,53033032330,0.4755522628259541,all_hct,poc
479,53033032331,0.11079918179520981,all_hct,poc
480,53033032332,2.7626485790302526,all_hct,poc
481,53033032333,3.780374636638496,all_hct,poc
482,53033032401,8.457838379901327,all_hct,poc
483,53033032402,7.39723652899297,all_hct,poc
484,53033032500,8.685371062393704,all_hct,poc
485,53033032601,8.071514674519479,all_hct,poc
486,53033032603,8.918917427147125,all_hct,poc
487,53033032604,9.106382527475592,all_hct,poc
488,53033032605,8.52605549272947,all_hct,poc
489,53033032703,11.116599224528242,all_hct,poc
490,53033032704,14.163936313688312,all_hct,poc
491,53033032705,14.175475303530014,all_hct,poc
492,53033032706,18.43134348558483,all_hct,poc
493,53033032800,20.397601533742804,all_hct,poc
494,53035080101,0.7372958625277406,all_hct,poc
495,53035080102,0.40668363906905486,all_hct,poc
496,53035080200,0.3827077850682257,all_hct,poc
497,53035080300,0.7131125765383434,all_hct,poc
498,53035080400,0.9865642682139447,all_hct,poc
499,53035080500,0.24532977493991945,all_hct,poc
500,53035080600,0.8094769656457546,all_hct,poc
501,53035080700,1.9124941835696918,all_hct,poc
502,53035080800,3.0368730397473227,all_hct,poc
503,53035080900,3.2166219629244153,all_hct,poc
504,53035081000,1.7965937821923423,all_hct,poc
505,53035081100,1.1683643868140308,all_hct,poc
506,53035081200,0.46532574108100283,all_hct,poc
507,53035081400,0.04794946289851913,all_hct,poc
508,53035090101,6.219998034500561,all_hct,poc
509,53035090102,2.0672910028410048,all_hct,poc
510,53035090201,2.1638387820975615,all_hct,poc
511,53035090202,2.7396796090815014,all_hct,poc
512,53035090300,2.60054542015876,all_hct,poc
513,53035090400,1.8844348171406926,all_hct,poc
514,53035090501,0.6681301993721708,all_hct,poc
515,53035090502,0.757934896974857,all_hct,poc
516,53035090700,1.9971072744341845,all_hct,poc
517,53035090800,2.1296826027379083,all_hct,poc
518,53035090901,0.715874617911362,all_hct,poc
519,53035090902,0.9697977015579021,all_hct,poc
520,53035091001,2.3576292634542404,all_hct,poc
521,53035091002,1.8313529295166417,all_hct,poc
522,53035091100,1.6155081933587503,all_hct,poc
523,53035091201,1.3586693138424417,all_hct,poc
524,53035091204,1.0630164586599833,all_hct,poc
525,53035091205,1.4084239128526481,all_hct,poc
526,53035091206,0.9290122348259909,all_hct,poc
527,53035091301,6.841157642226489,all_hct,poc
528,53035091302,2.7897156622663424,all_hct,poc
529,53035091400,3.0672865121625277,all_hct,poc
530,53035091500,1.478776719808614,all_hct,poc
531,53035091600,0.7993905053584538,all_hct,poc
532,53035091701,1.0866428150883136,all_hct,poc
533,53035091702,0.750445846440855,all_hct,poc
534,53035091800,1.219859134778646,all_hct,poc
535,53035091900,0.6680832755051064,all_hct,poc
536,53035092000,9.416422608315292,all_hct,poc
537,53035092101,3.169268950638774,all_hct,poc
538,53035092102,3.44394908544168,all_hct,poc
539,53035092200,0.7736079616054891,all_hct,poc
540,53035092300,0.7227555859640479,all_hct,poc
541,53035092400,1.3505718560458144,all_hct,poc
542,53035092500,1.1096707672569213,all_hct,poc
543,53035092600,3.0325943284866277,all_hct,poc
544,53035092701,3.123064912854602,all_hct,poc
545,53035092704,1.7150254735786288,all_hct,poc
546,53035092801,2.2657700482883363,all_hct,poc
547,53035092802,5.104288312679828,all_hct,poc
548,53035092803,6.5684039547801945,all_hct,poc
549,53035092901,6.592749646785423,all_hct,poc
550,53035092902,5.77592820781077,all_hct,poc
551,53035940000,3.0334054929902337,all_hct,poc
552,53035940100,1.390876371013058,all_hct,poc
553,53053060200,0.37928484074521185,all_hct,poc
554,53053060300,0.7683252967222699,all_hct,poc
555,53053060400,1.83062810336679,all_hct,poc
556,53053060500,1.421862908033098,all_hct,poc
557,53053060600,0.5287020807138219,all_hct,poc
558,53053060700,1.0149022327993846,all_hct,poc
559,53053060800,1.581125624135487,all_hct,poc
560,53053060903,1.8186957058105677,all_hct,poc
561,53053060904,1.7515366038259146,all_hct,poc
562,53053060906,1.4340357927039526,all_hct,poc
563,53053060907,1.3338140847477686,all_hct,poc
564,53053060908,1.7768248502768662,all_hct,poc
565,53053061001,0.7794962286810085,all_hct,poc
566,53053061002,0.444073183618658,all_hct,poc
567,53053061100,0.4175834433174639,all_hct,poc
568,53053061200,0.5034646186620055,all_hct,poc
569,53053061300,0.2867963578981397,all_hct,poc
570,53053061400,0.19723727307619296,all_hct,poc
571,53053061501,0.13766292879247163,all_hct,poc
572,53053061502,0.1702617065467891,all_hct,poc
573,53053061601,0.10952437029946226,all_hct,poc
574,53053061602,0.143262263663234,all_hct,poc
575,53053061700,0.31149627078613334,all_hct,poc
576,53053061800,0.29385666478877176,all_hct,poc
577,53053061900,0.20437759284589938,all_hct,poc
578,53053062000,0.6331009719549485,all_hct,poc
579,53053062300,0.7649685356850754,all_hct,poc
580,53053062400,0.219968980743682,all_hct,poc
581,53053062501,0.5201559755427093,all_hct,poc
582,53053062502,0.644977940101218,all_hct,poc
583,53053062600,0.2937039131433802,all_hct,poc
584,53053062801,0.8825040661827401,all_hct,poc
